code,config,d_param_max,d_param_rel_max,d_param_span_max,d_crit_calib,d_nse_cal,d_kge_cal,d_nse_val,d_kge_val,nse_cal_R,nse_val_R,kge_cal_R,kge_val_R,n_runs_R,n_runs_HS,n_iter_R,n_iter_HS
Y152401001,GR6J_NSE,1.244656367995643e-16,1.244656367995643e-16,3.2582794587649287e-19,2.933644535094211e-16,2.933644535094211e-16,3.096357030967154e-15,8.851931403097129e-15,1.87981804377824e-14,0.756889944465956,0.539312697816191,0.824682984261755,0.3307367411691,1569,1569,70,70
Y152401001,CemaNeigeGR4J_NSE,6.090532010426015e-16,6.090532010426015e-16,1.734723475976807e-18,1.5212984060402399e-15,1.5212984060402399e-15,2.6765141424437075e-15,1.918570088229861e-14,5.341968044171981e-14,0.65680784137771,0.59603228590881,0.746643334565273,0.350194119662383,1099,1099,33,33
Y503201001,GR4J_NSE,3.3458675793990535e-16,3.3458675793990535e-16,5.213247134023886e-18,1.827910981982047e-15,1.827910981982047e-15,1.060406887679853e-14,4.151681997500107e-15,9.488659863474251e-15,0.850321623862581,0.802245710505043,0.889931574281034,0.77223465357131,459,459,47,47
Y503201001,GR4J_KGE,3.3667893635785393e-16,3.3667893635785393e-16,6.516558917529857e-19,2.4140675191183587e-15,2.1136551630654963e-15,2.4140675191183587e-15,1.5238123520885954e-15,9.536012473953799e-15,0.84041941677182,0.801440758380641,0.919794509335531,0.803327270264925,305,305,30,30
Y503201001,GR5J_NSE,8.984228365626563e-16,8.984228365626563e-16,2.606623567011943e-17,1.4239170375681343e-15,1.4239170375681343e-15,3.729263945922602e-15,3.1302635295484263e-15,1.1445890223610813e-14,0.85766606822361,0.81575015411122,0.893117012411273,0.775980201057645,622,622,40,40
Y503201001,GR6J_NSE,1.1767607878374884e-16,1.1767607878374884e-16,5.091061654320201e-21,3.8298431922542726e-16,3.8298431922542726e-16,1.1041936287142497e-15,2.6677320106819454e-16,4.211800636618497e-15,0.869661995721296,0.832334747403172,0.904914406476095,0.79079457012228,1894,1894,96,96
Y503201001,CemaNeigeGR4J_NSE,9.85149629309055e-16,9.85149629309055e-16,2.8509945264193126e-17,1.0948864089828252e-15,1.0948864089828252e-15,1.946215804217591e-14,3.2823181958810097e-15,1.2385239793793498e-14,0.912606745288693,0.811784568127523,0.924132511921412,0.797803279038284,1170,1170,39,39
Y510661001,GR4J_NSE,1.5008516652648058e-16,1.5008516652648058e-16,5.213247134023886e-18,3.9785780695014095e-15,3.9785780695014095e-15,3.103543003002055e-14,4.1672711440226575e-15,1.0573824453978904e-14,0.753435552632898,0.799244627663076,0.65464152843984,0.85047813481335,313,314,31,31
Y510661001,GR4J_KGE,9.913660876464383e-16,9.913660876464383e-16,9.774838376294785e-19,1.118796493295762e-14,1.9630643073119573e-15,1.118796493295762e-14,9.227145991815125e-15,1.144163246966297e-14,0.678667338908767,0.733960474476163,0.833562981537336,0.815082413421205,563,563,59,59
Y510661001,GR5J_NSE,1.0192558149495412e-15,1.0192558149495412e-15,4.1705977072191087e-17,6.238194133328515e-15,6.238194133328515e-15,1.795418862635758e-14,3.3736350136565843e-15,1.1125834185210885e-14,0.76527900604801,0.789811360243254,0.791506372743562,0.888111826464058,885,885,65,65
Y510661001,GR6J_NSE,4.845244667834606e-16,4.845244667834606e-16,6.516558917529857e-19,4.695621928083408e-15,4.695621928083408e-15,1.0725335499283319e-14,1.1952884388553905e-14,1.3818673058526142e-14,0.827532677396387,0.566587965721368,0.848815293706627,0.602566733392039,1550,1550,69,69
Y510661001,CemaNeigeGR4J_NSE,1.025520041582662e-15,1.025520041582662e-15,1.2218547970368483e-17,5.031145745270162e-15,5.031145745270162e-15,2.8919099686943026e-14,5.29795704412711e-15,6.941008742672477e-15,0.794412066557206,0.775360229782664,0.714066083715305,0.879731874979212,1157,1156,38,38
Y523501001,GR4J_NSE,1.3716751413517617e-16,1.3716751413517617e-16,5.213247134023886e-18,8.397773361487347e-16,8.397773361487347e-16,1.508159565231183e-14,7.503351139138912e-15,1.641267632363547e-14,0.793226711535251,0.710225393878117,0.853927355072517,0.527625075966773,216,217,19,19
Y523501001,GR4J_KGE,8.685881622095552e-16,8.685881622095552e-16,2.606623567011943e-18,2.2467526710495187e-15,4.696315975634723e-15,2.2467526710495187e-15,6.044211991721557e-15,2.0203693143659364e-14,0.780129786894897,0.753103035961952,0.889462142440349,0.593476082847492,664,665,70,70
Y523501001,GR5J_NSE,7.704686545756993e-16,7.704686545756993e-16,4.1705977072191087e-17,2.123293376680177e-15,2.123293376680177e-15,1.7769164153443328e-14,1.594314217954636e-14,4.275244654270778e-14,0.784316738905637,0.724218559056353,0.855980354845066,0.579100740454909,1683,1683,137,137
Y523501001,GR6J_NSE,1.945990678973491e-16,1.945990678973491e-16,5.213247134023886e-18,1.6313282781014338e-15,1.6313282781014338e-15,8.233487914574836e-15,5.84041142773045e-15,1.3978695598674722e-14,0.816676598716662,0.722354502894159,0.862991168666568,0.57978428835177,2312,2312,127,127
Y523501001,CemaNeigeGR4J_NSE,8.507363776709465e-16,8.507363776709465e-16,2.4437095940736966e-17,1.1030611522272393e-15,1.1030611522272393e-15,1.5933323624867937e-14,9.375935903249742e-15,2.1822229681727155e-14,0.805194179766702,0.722313006413165,0.864023466131414,0.539283301141354,1108,1109,34,34
Y531201001,GR4J_NSE,1.643110648426008e-16,1.643110648426008e-16,6.516558917529857e-19,3.968884166701252e-16,3.968884166701252e-16,9.755359439688118e-15,3.581860217427889e-15,5.117261524236892e-15,0.839195333998312,0.836884184341644,0.842167880437301,0.650869426567397,224,225,20,20
Y531201001,GR4J_KGE,0.0,0.0,0.0,1.9442018024807364e-15,1.341093273583404e-15,1.9442018024807364e-15,2.80544973575542e-15,2.8894598517232022e-15,0.827849223088442,0.83104976788509,0.913668960255915,0.730040857127601,256,257,24,24
Y531201001,GR5J_NSE,1.0068578499121049e-15,1.0068578499121049e-15,2.3459612103107487e-17,7.788654679972941e-16,7.788654679972941e-16,3.2126866715069337e-15,3.1451018904244472e-15,6.0097356441838316e-15,0.855261713538195,0.847201569911868,0.898494051606793,0.702002175030537,982,982,75,75
Y531201001,GR6J_NSE,0.0,0.0,0.0,1.2550148938304843e-15,1.2550148938304843e-15,3.510313910139032e-15,1.5158277131008791e-15,4.863414381063141e-15,0.884629361836972,0.878904388695211,0.917196254760428,0.75332589292178,1444,1444,61,61
Y531201001,CemaNeigeGR4J_NSE,1.125493387021108e-15,1.125493387021108e-15,1.6291397293824645e-17,1.304379636339047e-16,1.304379636339047e-16,1.1462185544143645e-14,4.350688776641133e-15,7.905368904909975e-15,0.851150227813413,0.842104818191922,0.862050686678368,0.660063847557745,1415,1416,58,58
Y561501001,GR4J_NSE,1.4747607882298712e-15,1.4747607882298712e-15,1.0426494268047772e-17,4.854543433849203e-15,4.854543433849203e-15,1.7051934567324097e-15,1.1300011131634205e-14,2.7398974368429762e-14,0.754702482568585,0.668098153135116,0.781299989329748,0.4923253537818,240,240,22,22
Y561501001,GR4J_KGE,2.3585542924104282e-16,2.3585542924104282e-16,2.606623567011943e-18,5.267461137551507e-16,2.4334889661330056e-15,5.267461137551507e-16,1.5851285275065961e-15,8.960733188125745e-15,0.684340286771086,0.700399371634258,0.84308018275478,0.58232380165642,264,264,25,25
Y561501001,GR5J_NSE,8.922903927904397e-16,8.922903927904397e-16,8.341195414438217e-17,6.578723538076704e-15,6.578723538076704e-15,3.886634246523499e-15,1.2809079452084129e-14,3.642368001450664e-14,0.759418385937189,0.667395133396785,0.799824288002152,0.489216892366089,655,655,43,43
Y561501001,GR6J_NSE,0.0,0.0,0.0,1.0344153146857373e-15,1.0344153146857373e-15,1.3284747270696168e-15,1.3877207725355927e-15,2.2142399869267765e-15,0.858628451348828,0.800033440874851,0.919283823924544,0.60168167742255,1000,1000,25,25
Y561501001,CemaNeigeGR4J_NSE,1.3818752283243756e-15,1.3818752283243756e-15,2.8509945264193126e-17,3.888360914754741e-15,3.888360914754741e-15,5.4343804301764766e-15,1.1379168976833745e-14,2.692590028940704e-14,0.770916648995531,0.682963860383637,0.796755003016508,0.503036881026985,1060,1060,30,30
Y643401001,GR4J_NSE,3.526997378626355e-16,3.526997378626355e-16,1.5273184962960602e-20,3.15771579137073e-15,3.15771579137073e-15,6.131056505055891e-15,3.7702494107302905e-15,1.9462665534970535e-14,0.808658259750922,0.853961216000645,0.869192856697081,0.764385972889793,281,281,27,27
Y643401001,GR4J_KGE,3.96610239739695e-16,3.96610239739695e-16,1.5273184962960602e-20,1.970890947119283e-15,2.35318313302811e-15,1.970890947119283e-15,1.911266209019558e-15,1.7015556671107075e-14,0.802053658881219,0.871325265459498,0.901296361423056,0.835168369150829,607,607,64,64
Y643401001,GR5J_NSE,9.687314439215179e-16,9.687314439215179e-16,5.213247134023886e-17,3.858343280792986e-15,3.858343280792986e-15,5.50997181942266e-15,2.0787570395143556e-15,1.4032500779287017e-14,0.805688929864099,0.85452835787642,0.866421673711644,0.767444342833038,692,692,46,46
Y643401001,GR6J_NSE,2.000854101121407e-16,2.000854101121407e-16,1.3033117835059715e-18,1.5746582391691713e-15,1.5746582391691713e-15,2.1945473037488495e-15,3.8574486768510206e-16,3.037155037254976e-15,0.846067798338975,0.863438337848326,0.910621266131516,0.877312888679078,1660,1660,78,78
Y643401001,CemaNeigeGR4J_NSE,2.617288204625266e-16,2.617288204625266e-16,1.0426494268047772e-17,2.2925443478191404e-15,2.2925443478191404e-15,8.308863652001497e-15,4.452709348140138e-15,2.096693295638137e-14,0.823268323536772,0.872677797353,0.881886172336086,0.783676887727701,1108,1108,34,34
